time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.4000000000000017,-2.02560005031,-0.572532866174,18.0873808153,6.18750704351,0.335197724356,0.0,-3.14620318648,-0.904538533992,4.78930775367,-0.0145312226144,0.22143118582,0.0,433.69904870149236,432.4180460636801,432.59645357765487,434.00607798468036
2.4600000000000017,-2.22148281101,-0.628728388553,18.3769996834,6.18657985488,0.349137679554,0.0,-3.38434479175,-0.968616612718,4.86332859296,-0.0173637711711,0.248150943132,0.0,469.968020844517,472.08427681290374,472.14252722242594,471.9240187568715
2.520000000000002,-2.43045354851,-0.688385092066,18.6668922035,6.18567462411,0.364230310105,0.0,-3.58251973475,-1.01996417512,4.79910868365,-0.0108840755938,0.257575873783,0.0,427.9245903046841,428.7921884758038,428.3145634295329,428.86549038022827
2.580000000000002,-2.65131130446,-0.751063246234,18.9521674523,6.18531473633,0.379536346996,0.0,-3.78059052833,-1.06930098037,4.70949486792,0.00232094151632,0.249636365222,0.0,420.8011493906547,420.1825484188106,421.0513982927804,422.19260344743304
2.640000000000002,-2.8851452784,-0.816903880944,19.2340631784,6.18536453193,0.394963100253,0.0,-4.01505413418,-1.12529218167,4.68599845141,-0.00233284744363,0.268933544073,0.0,444.7783868523558,446.4219347611686,445.8702408946144,445.4897816971065
2.700000000000002,-3.13416525448,-0.886288512186,19.5164047025,6.18578887112,0.411539380405,0.0,-4.2868692217,-1.18737509256,4.72383284359,0.0212491114346,0.28791467841,0.0,467.9810388685899,469.52867423264286,467.5482118923409,469.38217309897
2.760000000000002,-3.39752791925,-0.958867115283,19.7956670293,6.1878800848,0.428655346259,0.0,-4.49315046664,-1.23176091544,4.58437875646,0.0534288011572,0.279375235445,0.0,409.62277784130936,408.95264680803433,409.5662269661544,412.41960709592496
2.820000000000002,-3.67460415525,-1.03429258621,20.0687931426,6.19101376759,0.445320726222,0.0,-4.74395163519,-1.2820962,4.51875998605,0.0497123628563,0.274313031202,0.0,438.5056913370166,438.1641287184098,438.8761875210469,438.569349890556
2.880000000000002,-3.96505696224,-1.11230896612,20.3337939236,6.1941705831,0.46228995384,0.0,-4.939038612,-1.31827494543,4.31435043403,0.0578606790826,0.295912521116,0.0,387.08472363261194,389.2053072292216,389.0002512337367,389.764953716006
2.940000000000002,-4.27015099671,-1.19292976262,20.5917914804,6.19736999333,0.47969572693,0.0,-5.23200233826,-1.36869545332,4.2840280544,0.0422125292079,0.274775483861,0.0,455.4534839064523,453.84230234381266,455.4099565339986,454.15808104945046
3.000000000000002,-4.59388081699,-1.27663583277,20.849208992,6.1997490905,0.496475386766,0.0,-5.56009807582,-1.42114992608,4.29465064324,0.0339642522593,0.287961941818,0.0,472.2121197942475,473.30217250136764,472.2865335402591,471.65048453187876
3.0600000000000023,-4.93556614519,-1.36312293976,21.1033022815,6.20164096993,0.513424261432,0.0,-5.83058013101,-1.46154632977,4.17397710192,0.0261587325495,0.26834445892,0.0,430.71004690254125,429.130645899472,430.9787777436655,430.31875608843353
3.1200000000000023,-5.2948386396,-1.45215565295,21.351901935,6.20289043063,0.529930791778,0.0,-6.14620765939,-1.50598971491,4.11103423383,0.00714343987178,0.286009440937,0.0,453.84679988473533,455.336858671835,454.8286081044108,453.30275515257233
3.1800000000000024,-5.67194279088,-1.54363702946,21.5941574925,6.20296768734,0.54713905443,0.0,-6.42505203482,-1.54329712218,3.96294110966,-0.0142327036312,0.288344949061,0.0,426.29634980441637,426.5831675468465,428.3313878282218,426.5091126046681
3.2400000000000024,-6.06662377615,-1.63742384241,21.8282846369,6.20299847418,0.564754386709,0.0,-6.73204770272,-1.58285054683,3.83974405854,0.0201526637657,0.302405544259,0.0,439.2211943123176,440.47423981541556,438.09696694121226,440.94753789432565
3.3000000000000025,-6.48020996652,-1.73359209635,22.0551187933,6.20401008212,0.582894433402,0.0,-7.05520756214,-1.62256734472,3.71964378613,0.00929263179693,0.302191235239,0.0,444.43141669724906,444.5069730545852,445.8677086005712,444.97925564366415
3.3600000000000025,-6.91263852391,-1.83201780111,22.2732522348,6.20450629819,0.601041089655,0.0,-7.36013526319,-1.65816361099,3.54995150952,0.00614282757325,0.302944305411,0.0,430.36797943869976,430.52818877639004,430.48267198662575,430.21586377103284
3.4200000000000026,-7.36553434203,-1.93277591296,22.4837208571,6.20605643027,0.61901250108,0.0,-7.73724506588,-1.70020135248,3.46331503831,0.0495307750658,0.291635656881,0.0,467.0215137765599,466.22493611938023,464.16581626807357,467.5594217950742
3.4800000000000026,-7.83886880446,-2.03574515745,22.6852421439,6.20947862538,0.636314818873,0.0,-8.04157527953,-1.73184975934,3.2526243604,0.0689124851847,0.280902291743,0.0,423.6048008042495,422.76940411690583,423.871077265254,425.5362956569192
3.5400000000000027,-8.33268444439,-2.14075577116,22.8765394435,6.21325490436,0.652943159843,0.0,-8.41968124719,-1.76810580315,3.12172404314,0.0469910538465,0.268311284356,0.0,461.2763054154446,460.35520396234153,459.3980684155066,457.65868552116905
3.6000000000000028,-8.85069862692,-2.24799173163,23.061305124,6.2159549967,0.669078159664,0.0,-8.84793824849,-1.80606177995,3.03436286036,0.0406932603327,0.270098074167,0.0,481.11078022881725,481.3129961216476,482.84346999068083,482.36896807103926
3.660000000000003,-9.39319814272,-2.35732441085,23.2386297106,6.21867944207,0.68534707915,0.0,-9.23597128262,-1.83807170003,2.87410260406,0.0534722795699,0.273166602944,0.0,460.890279819424,461.2041349158751,460.89107067419707,461.9013760740566
3.720000000000003,-9.95907971267,-2.46851436177,23.4058364098,6.22293573806,0.701789607225,0.0,-9.62730448695,-1.86790575362,2.69704027664,0.0929015488494,0.275734233419,0.0,461.2455546025299,461.5212221148063,458.95346119049947,462.0766126533858
3.780000000000003,-10.5475351528,-2.58134419999,23.5607332094,6.22835979956,0.718475608365,0.0,-9.98855196571,-1.89271134912,2.46407760947,0.0848656650872,0.282445550975,0.0,444.0448035169135,444.6733946001602,445.54060515263365,444.8896816735516
3.840000000000003,-11.1594398493,-2.6956892084,23.7030794042,6.23321504256,0.735504159003,0.0,-10.4086397793,-1.91837457337,2.27797316816,0.0715612747772,0.286399710332,0.0,470.4625505524475,470.84541145758567,470.11122240066277,469.08368125487635
3.900000000000003,-11.7954857042,-2.81143352022,23.8324360464,6.2373936315,0.754000453241,0.0,-10.7933736936,-1.93946037006,2.03134980818,0.0655031889042,0.333470037973,0.0,451.33866110573473,455.2140397150162,453.16631243801186,452.68247582990205
3.960000000000003,-12.4535335123,-2.92832621477,23.9452152589,6.24129414376,0.77403500384,0.0,-11.1421442481,-1.95672191029,1.72559175391,0.0640009191122,0.33477084494,0.0,435.1285234597889,435.3544414994055,435.08651905948653,434.96388193711533
4.020000000000002,-13.1355963965,-3.04633128788,24.0421810021,6.24466910464,0.794241895951,0.0,-11.5932879592,-1.97646149619,1.50302799996,0.0324683302736,0.340516649123,0.0,478.1848239885173,478.730002301655,479.6841338934756,477.2844150837137
4.080000000000001,-13.8429204504,-3.16539749404,24.1233101301,6.24665766684,0.814750832514,0.0,-11.9843655373,-1.99223836493,1.19826398897,0.0344581850689,0.344287589088,0.0,452.5067013497747,452.9279754180494,453.79499863017264,453.95516676315384
4.14,-14.5727393489,-3.28534157064,24.1846015189,6.24856269795,0.835325119506,0.0,-12.3431993473,-2.00575286276,0.842040992954,0.0256965860401,0.339994052087,0.0,439.017211892719,438.78318750616506,439.37773747374615,438.65079268706756
